Fecha,Agente Representante,Total Generado
2022-04-17,PROELECTRICA S.A.S E.S.P.,439838.51
2022-04-17,PROYECTOS ENERGETICOS DEL CAUCA S.A. E.S.P.,713592.0
2022-04-17,RIOPAILA ENERGÍA S.A.S. E.S.P.,28873.5
2022-04-17,RISARALDA ENERGIA S.A.S. E.S.P.,370895.0
2022-04-17,SANTA FE ENERGY ZOMAC S.A.S. E.S.P.,11554.84
2022-04-17,SPECTRUM RENOVAVEIS S.A.S. E.S.P.,20997.9
2022-04-17,TERMO MECHERO MORRO S.A.S E.S.P ,949024.09
2022-04-17,TERMOBARRANQUILLA S.A. EMPRESA DE SERVICIOS PUBLICOS,9166550.77
2022-04-17,TERMONORTE S.A.S. E.S.P.,1236971.9
2022-04-17,TERMOPIEDRAS S.A. E.S.P.,9179.2
2022-04-17,TERMOYOPAL GENERACION 2 S.A.S E.S.P.,3305353.7199999997
2022-04-17,VATIA S.A. E.S.P.,353133.56
2022-04-18,4E GROUP S.A.S E.S.P.,14163.599999999999
2022-04-18,AES COLOMBIA & CIA. S.C.A. E.S.P.,13064994.79
2022-04-18,ATLÁNTICA COLOMBIA S.A.S. E.S.P.,101770.36000000002
2022-04-18,AURES BAJO S.A.S. E.S.P.,401222.5
2022-04-18,BIOGAS COLOMBIA S.A.S. E.S.P ,3394.56
2022-04-18,CCG ENERGY S.A.S. E.S.P.,18630.0
2022-04-18,CELSIA COLOMBIA S.A. E.S.P.,17912065.34
2022-04-18,CEMEX ENERGY S.A.S E.S.P.,109900.8
2022-04-18,CENTRAL HIDROELÉCTRICA CONCORDIA S.A.S. E.S.P.,127034.6
2022-04-18,CENTRALES ELECTRICAS DE NARIÑO S.A. E.S.P.,326031.87
2022-04-18,COMPAÑIA DE ELECTRICIDAD DE TULUA S.A. E.S.P.,170977.24
2022-04-18,COMPAÑÍA INTEGRAL ENERGETICA S.A.S E.S.P,12008.07
2022-04-18,DEPI ENERGY S.A.S. E.S.P.,40172.97
2022-04-18,ELECTRIFICADORA DEL HUILA S.A. E.S.P.,34691.229999999996
2022-04-18,EMPRESA DE ENERGIA DE BOYACA S.A. E.S.P.,38032.12
2022-04-18,EMPRESA DE ENERGIA DE PEREIRA S.A. E.S.P.,390965.89
2022-04-18,EMPRESA DE GENERACION Y PROMOCION DE ENERGIA DE ANTIOQUIA S.A. E.S.P.,63193.78
2022-04-18,EMPRESA GENERADORA Y COMERCIALIZADORA DE ENERGIA ELECTRICA DE COLOMBIA S.A. E.S.P.,9617.45
2022-04-18,EMPRESA MUNICIPAL DE ENERGIA ELECTRICA S.A. E.S.P.,93637.0
2022-04-18,EMPRESA URRA S.A. E.S.P.,5653672.44
2022-04-18,EMPRESAS PUBLICAS DE CALARCA ESP,10313.18
2022-04-18,EMPRESAS PUBLICAS DE MEDELLIN E.S.P.,55013783.28
2022-04-18,ENEL COLOMBIA SA ESP,26251030.950000003
2022-04-18,ENERCO S.A. E.S.P.,98520.04000000001
2022-04-18,ENERGETICA S.A. E.S.P.,21751.950000000004
2022-04-18,ENERGIA DEL RIO PIEDRAS S.A. E.S.P,166365.6
2022-04-18,ENERGIA DEL SUROESTE S.A. E.S.P.,168294.40000000002
2022-04-18,ENERGIA RENOVABLE DE COLOMBIA S.A. E.S.P.,34089.66
2022-04-18,ESPACIO PRODUCTIVO S.A.S. E.S.P.,133174.34999999998
2022-04-18,FUENTES DE ENERGIAS RENOVABLES S.A.S. E.S.P.,6259.36
2022-04-18,GENERADORA ALEJANDRIA S.A.S. E.S.P.,225137.0
2022-04-18,GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,6944624.5
2022-04-18,GENERPUTUMAYO S.A.S. E.S.P.,5360.910000000001
2022-04-18,GENERSA S.A.S. E.S.P.,301308.0
2022-04-18,HIDROELECTRICA BARRANCAS SAS ESP,78516.0
2022-04-18,HIDROELECTRICA DEL ALTO PORCE S.A.S. E.S.P.,2260068.75
2022-04-18,HIDROTOLIMA S.A. E.S.P.,171271.8
2022-04-18,HZ ENERGY S.A.S. E.S.P.,153147.42
2022-04-18,ISAGEN S.A. E.S.P.,58708195.120000005
2022-04-18,NITRO ENERGY COLOMBIA S.A.S. E.S.P.,612345.7
2022-04-18,P.CH EL COCUYO SAS ESP,16705.07
2022-04-18,PRIME TERMOFLORES S.A.S. E.S.P.,920915.71
2022-04-18,PROELECTRICA S.A.S E.S.P.,1605660.08
2022-04-18,PROYECTOS ENERGETICOS DEL CAUCA S.A. E.S.P.,744336.0
2022-04-18,RIOPAILA ENERGÍA S.A.S. E.S.P.,2102.4
2022-04-18,RISARALDA ENERGIA S.A.S. E.S.P.,347816.0
2022-04-18,SANTA FE ENERGY ZOMAC S.A.S. E.S.P.,8145.280000000001
2022-04-18,SPECTRUM RENOVAVEIS S.A.S. E.S.P.,21859.2
2022-04-18,TERMO MECHERO MORRO S.A.S E.S.P ,905574.86
2022-04-18,TERMOBARRANQUILLA S.A. EMPRESA DE SERVICIOS PUBLICOS,9740510.11
2022-04-18,TERMONORTE S.A.S. E.S.P.,1247469.7
2022-04-18,TERMOPIEDRAS S.A. E.S.P.,9166.740000000002
2022-04-18,TERMOYOPAL GENERACION 2 S.A.S E.S.P.,3298424.87
2022-04-18,VATIA S.A. E.S.P.,375501.12
2022-04-19,4E GROUP S.A.S E.S.P.,8374.2
2022-04-19,AES COLOMBIA & CIA. S.C.A. E.S.P.,10256463.27
2022-04-19,ATLÁNTICA COLOMBIA S.A.S. E.S.P.,98520.04999999999
2022-04-19,AURES BAJO S.A.S. E.S.P.,402906.69999999995
2022-04-19,BIOGAS COLOMBIA S.A.S. E.S.P ,3662.16
2022-04-19,CCG ENERGY S.A.S. E.S.P.,23647.0
2022-04-19,CELSIA COLOMBIA S.A. E.S.P.,17495426.78
2022-04-19,CEMEX ENERGY S.A.S E.S.P.,126653.4
2022-04-19,CENTRAL HIDROELÉCTRICA CONCORDIA S.A.S. E.S.P.,126104.0
2022-04-19,CENTRALES ELECTRICAS DE NARIÑO S.A. E.S.P.,217775.87
2022-04-19,COMPAÑIA DE ELECTRICIDAD DE TULUA S.A. E.S.P.,152252.2
2022-04-19,COMPAÑÍA INTEGRAL ENERGETICA S.A.S E.S.P,15461.95
2022-04-19,DEPI ENERGY S.A.S. E.S.P.,43912.72
2022-04-19,ELECTRIFICADORA DEL HUILA S.A. E.S.P.,24893.62
2022-04-19,EMPRESA DE ENERGIA DE BOYACA S.A. E.S.P.,41461.58
2022-04-19,EMPRESA DE ENERGIA DE PEREIRA S.A. E.S.P.,445871.59
2022-04-19,EMPRESA DE GENERACION Y PROMOCION DE ENERGIA DE ANTIOQUIA S.A. E.S.P.,1841.76
2022-04-19,EMPRESA GENERADORA Y COMERCIALIZADORA DE ENERGIA ELECTRICA DE COLOMBIA S.A. E.S.P.,9697.72
2022-04-19,EMPRESA MUNICIPAL DE ENERGIA ELECTRICA S.A. E.S.P.,123741.1
2022-04-19,EMPRESA URRA S.A. E.S.P.,5643105.16
2022-04-19,EMPRESAS PUBLICAS DE CALARCA ESP,21282.43
2022-04-19,EMPRESAS PUBLICAS DE MEDELLIN E.S.P.,53891823.99
2022-04-19,ENEL COLOMBIA SA ESP,30750317.439999998
2022-04-19,ENERCO S.A. E.S.P.,73231.55
2022-04-19,ENERGETICA S.A. E.S.P.,13328.0
2022-04-19,ENERGIA DEL RIO PIEDRAS S.A. E.S.P,150407.88
2022-04-19,ENERGIA DEL SUROESTE S.A. E.S.P.,170364.6
2022-04-19,ENERGIA RENOVABLE DE COLOMBIA S.A. E.S.P.,36816.45
2022-04-19,ESPACIO PRODUCTIVO S.A.S. E.S.P.,95456.25
2022-04-19,FUENTES DE ENERGIAS RENOVABLES S.A.S. E.S.P.,6645.75
2022-04-19,GENERADORA ALEJANDRIA S.A.S. E.S.P.,241398.0
2022-04-19,GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,3400966.42
2022-04-19,GENERPUTUMAYO S.A.S. E.S.P.,7299.29
2022-04-19,GENERSA S.A.S. E.S.P.,262951.0
2022-04-19,HIDROELECTRICA BARRANCAS SAS ESP,78195.0
2022-04-19,HIDROELECTRICA DEL ALTO PORCE S.A.S. E.S.P.,2619071.5
2022-04-19,HIDROTOLIMA S.A. E.S.P.,155051.75
2022-04-19,HZ ENERGY S.A.S. E.S.P.,141974.68
2022-04-19,ISAGEN S.A. E.S.P.,63126653.33
2022-04-19,NITRO ENERGY COLOMBIA S.A.S. E.S.P.,534708.0
2022-04-19,P.CH EL COCUYO SAS ESP,15252.31
2022-04-19,PRIME TERMOFLORES S.A.S. E.S.P.,1509328.92
2022-04-19,PROELECTRICA S.A.S E.S.P.,2076566.0399999998
2022-04-19,PROYECTOS ENERGETICOS DEL CAUCA S.A. E.S.P.,402840.0
2022-04-19,RIOPAILA ENERGÍA S.A.S. E.S.P.,7684.8
2022-04-19,RISARALDA ENERGIA S.A.S. E.S.P.,167493.0
2022-04-19,SANTA FE ENERGY ZOMAC S.A.S. E.S.P.,117.04
2022-04-19,SPECTRUM RENOVAVEIS S.A.S. E.S.P.,19524.120000000003
2022-04-19,TERMO MECHERO MORRO S.A.S E.S.P ,924319.89
2022-04-19,TERMOBARRANQUILLA S.A. EMPRESA DE SERVICIOS PUBLICOS,9084352.55
2022-04-19,TERMONORTE S.A.S. E.S.P.,1268031.6
2022-04-19,TERMOPIEDRAS S.A. E.S.P.,64622.43000000001
2022-04-19,TERMOYOPAL GENERACION 2 S.A.S E.S.P.,3306752.4400000004
2022-04-19,VATIA S.A. E.S.P.,407977.03
2022-04-20,4E GROUP S.A.S E.S.P.,9440.4
2022-04-20,AES COLOMBIA & CIA. S.C.A. E.S.P.,830690.35
2022-04-20,ATLÁNTICA COLOMBIA S.A.S. E.S.P.,138759.4
2022-04-20,AURES BAJO S.A.S. E.S.P.,403576.7
2022-04-20,BIOGAS COLOMBIA S.A.S. E.S.P ,3723.6
2022-04-20,CCG ENERGY S.A.S. E.S.P.,29406.0
2022-04-20,CELSIA COLOMBIA S.A. E.S.P.,17598574.03
2022-04-20,CEMEX ENERGY S.A.S E.S.P.,129168.0
2022-04-20,CENTRAL HIDROELÉCTRICA CONCORDIA S.A.S. E.S.P.,129122.4
2022-04-20,CENTRALES ELECTRICAS DE NARIÑO S.A. E.S.P.,434315.01000000007
2022-04-20,COMPAÑIA DE ELECTRICIDAD DE TULUA S.A. E.S.P.,259509.18
2022-04-20,COMPAÑÍA INTEGRAL ENERGETICA S.A.S E.S.P,16424.88
2022-04-20,DEPI ENERGY S.A.S. E.S.P.,42346.67
2022-04-20,ELECTRIFICADORA DEL HUILA S.A. E.S.P.,36968.600000000006
2022-04-20,EMPRESA DE ENERGIA DE BOYACA S.A. E.S.P.,30455.109999999997
2022-04-20,EMPRESA DE ENERGIA DE PEREIRA S.A. E.S.P.,456043.57
2022-04-20,EMPRESA DE GENERACION Y PROMOCION DE ENERGIA DE ANTIOQUIA S.A. E.S.P.,50659.25
2022-04-20,EMPRESA GENERADORA Y COMERCIALIZADORA DE ENERGIA ELECTRICA DE COLOMBIA S.A. E.S.P.,9842.619999999999
2022-04-20,EMPRESA MUNICIPAL DE ENERGIA ELECTRICA S.A. E.S.P.,128293.8
2022-04-20,EMPRESA URRA S.A. E.S.P.,7431535.12
2022-04-20,EMPRESAS PUBLICAS DE CALARCA ESP,24954.089999999997
2022-04-20,EMPRESAS PUBLICAS DE MEDELLIN E.S.P.,53051842.95
2022-04-20,ENEL COLOMBIA SA ESP,39130819.78
2022-04-20,ENERCO S.A. E.S.P.,72512.73
2022-04-20,ENERGETICA S.A. E.S.P.,11787.65
2022-04-20,ENERGIA DEL RIO PIEDRAS S.A. E.S.P,173902.8
2022-04-20,ENERGIA DEL SUROESTE S.A. E.S.P.,170367.5
2022-04-20,ENERGIA RENOVABLE DE COLOMBIA S.A. E.S.P.,38940.659999999996
2022-04-20,ESPACIO PRODUCTIVO S.A.S. E.S.P.,144906.3
2022-04-20,FUENTES DE ENERGIAS RENOVABLES S.A.S. E.S.P.,6042.86
2022-04-20,GENERADORA ALEJANDRIA S.A.S. E.S.P.,262386.9
2022-04-20,GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,2999338.9200000004
2022-04-20,GENERPUTUMAYO S.A.S. E.S.P.,9631.330000000002
2022-04-20,GENERSA S.A.S. E.S.P.,303388.0
2022-04-20,HIDROELECTRICA BARRANCAS SAS ESP,78146.0
2022-04-20,HIDROELECTRICA DEL ALTO PORCE S.A.S. E.S.P.,2625806.67
2022-04-20,HIDROTOLIMA S.A. E.S.P.,102216.97
2022-04-20,HZ ENERGY S.A.S. E.S.P.,137314.3
2022-04-20,ISAGEN S.A. E.S.P.,57475569.14
2022-04-20,NITRO ENERGY COLOMBIA S.A.S. E.S.P.,474924.87
2022-04-20,P.CH EL COCUYO SAS ESP,19863.28
2022-04-20,PRIME TERMOFLORES S.A.S. E.S.P.,5062010.07
2022-04-20,PROELECTRICA S.A.S E.S.P.,2414226.2800000003
2022-04-20,PROYECTOS ENERGETICOS DEL CAUCA S.A. E.S.P.,131184.0
2022-04-20,RIOPAILA ENERGÍA S.A.S. E.S.P.,4708.8
2022-04-20,RISARALDA ENERGIA S.A.S. E.S.P.,230064.0
2022-04-20,SANTA FE ENERGY ZOMAC S.A.S. E.S.P.,7326.879999999999
2022-04-20,SPECTRUM RENOVAVEIS S.A.S. E.S.P.,15156.240000000002
2022-04-20,TERMO MECHERO MORRO S.A.S E.S.P ,925946.99
2022-04-20,TERMOBARRANQUILLA S.A. EMPRESA DE SERVICIOS PUBLICOS,9244186.17
2022-04-20,TERMONORTE S.A.S. E.S.P.,1286623.5
2022-04-20,TERMOPIEDRAS S.A. E.S.P.,38283.03999999999
2022-04-20,TERMOYOPAL GENERACION 2 S.A.S E.S.P.,3494708.2300000004
2022-04-20,VATIA S.A. E.S.P.,383842.89
2022-04-21,4E GROUP S.A.S E.S.P.,12553.8
2022-04-21,AES COLOMBIA & CIA. S.C.A. E.S.P.,11534208.489999998
2022-04-21,ATLÁNTICA COLOMBIA S.A.S. E.S.P.,119029.02
2022-04-21,AURES BAJO S.A.S. E.S.P.,396238.7
2022-04-21,BIOGAS COLOMBIA S.A.S. E.S.P ,3232.44
2022-04-21,CCG ENERGY S.A.S. E.S.P.,29204.0
2022-04-21,CELSIA COLOMBIA S.A. E.S.P.,17735823.68
2022-04-21,CEMEX ENERGY S.A.S E.S.P.,112419.0
2022-04-21,CENTRAL HIDROELÉCTRICA CONCORDIA S.A.S. E.S.P.,128741.80000000002
2022-04-21,CENTRALES ELECTRICAS DE NARIÑO S.A. E.S.P.,324664.34
2022-04-21,COMPAÑIA DE ELECTRICIDAD DE TULUA S.A. E.S.P.,227340.37
2022-04-21,COMPAÑÍA INTEGRAL ENERGETICA S.A.S E.S.P,15978.72
2022-04-21,DEPI ENERGY S.A.S. E.S.P.,34604.1
2022-04-21,ELECTRIFICADORA DEL HUILA S.A. E.S.P.,37958.11
2022-04-21,EMPRESA DE ENERGIA DE BOYACA S.A. E.S.P.,35672.44
2022-04-21,EMPRESA DE ENERGIA DE PEREIRA S.A. E.S.P.,447455.0999999999
2022-04-21,EMPRESA DE GENERACION Y PROMOCION DE ENERGIA DE ANTIOQUIA S.A. E.S.P.,94553.64
2022-04-21,EMPRESA GENERADORA Y COMERCIALIZADORA DE ENERGIA ELECTRICA DE COLOMBIA S.A. E.S.P.,9949.11
2022-04-21,EMPRESA MUNICIPAL DE ENERGIA ELECTRICA S.A. E.S.P.,119625.5
2022-04-21,EMPRESA URRA S.A. E.S.P.,6305000.109999999
2022-04-21,EMPRESAS PUBLICAS DE CALARCA ESP,10168.490000000002
2022-04-21,EMPRESAS PUBLICAS DE MEDELLIN E.S.P.,57777529.089999996
2022-04-21,ENEL COLOMBIA SA ESP,35504682.099999994
2022-04-21,ENERCO S.A. E.S.P.,91357.51999999999
2022-04-21,ENERGETICA S.A. E.S.P.,18686.58
2022-04-21,ENERGIA DEL RIO PIEDRAS S.A. E.S.P,176264.40000000002
2022-04-21,ENERGIA DEL SUROESTE S.A. E.S.P.,168740.59999999998
2022-04-21,ENERGIA RENOVABLE DE COLOMBIA S.A. E.S.P.,39035.04
2022-04-21,ESPACIO PRODUCTIVO S.A.S. E.S.P.,163146.59999999998
2022-04-21,FUENTES DE ENERGIAS RENOVABLES S.A.S. E.S.P.,6760.780000000001
2022-04-21,GENERADORA ALEJANDRIA S.A.S. E.S.P.,255403.91999999998
2022-04-21,GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,4878992.17
2022-04-21,GENERPUTUMAYO S.A.S. E.S.P.,8091.259999999999
2022-04-21,GENERSA S.A.S. E.S.P.,295794.0
2022-04-21,HIDROELECTRICA BARRANCAS SAS ESP,79574.0
2022-04-21,HIDROELECTRICA DEL ALTO PORCE S.A.S. E.S.P.,2537805.1999999997
2022-04-21,HIDROTOLIMA S.A. E.S.P.,167049.44
2022-04-21,HZ ENERGY S.A.S. E.S.P.,135747.44
2022-04-21,ISAGEN S.A. E.S.P.,50878720.87
2022-04-21,NITRO ENERGY COLOMBIA S.A.S. E.S.P.,352888.18
2022-04-21,P.CH EL COCUYO SAS ESP,13786.439999999999
2022-04-21,PRIME TERMOFLORES S.A.S. E.S.P.,115970.43
2022-04-21,PROELECTRICA S.A.S E.S.P.,2387850.84
2022-04-21,PROYECTOS ENERGETICOS DEL CAUCA S.A. E.S.P.,632808.0
2022-04-21,RIOPAILA ENERGÍA S.A.S. E.S.P.,53829.0
2022-04-21,RISARALDA ENERGIA S.A.S. E.S.P.,212274.0
2022-04-21,SANTA FE ENERGY ZOMAC S.A.S. E.S.P.,10913.759999999998
2022-04-21,SPECTRUM RENOVAVEIS S.A.S. E.S.P.,20014.48
2022-04-21,TERMO MECHERO MORRO S.A.S E.S.P ,925831.1399999999
2022-04-21,TERMOBARRANQUILLA S.A. EMPRESA DE SERVICIOS PUBLICOS,8038977.04
2022-04-21,TERMONORTE S.A.S. E.S.P.,1294915.5
2022-04-21,TERMOPIEDRAS S.A. E.S.P.,12436.300000000001
2022-04-21,TERMOYOPAL GENERACION 2 S.A.S E.S.P.,3498396.13
2022-04-21,VATIA S.A. E.S.P.,477223.88
2022-04-22,4E GROUP S.A.S E.S.P.,14427.0
2022-04-22,AES COLOMBIA & CIA. S.C.A. E.S.P.,1821867.15
2022-04-22,ATLÁNTICA COLOMBIA S.A.S. E.S.P.,127488.27
2022-04-22,AURES BAJO S.A.S. E.S.P.,323283.5
2022-04-22,BIOGAS COLOMBIA S.A.S. E.S.P ,3407.5199999999995
2022-04-22,CCG ENERGY S.A.S. E.S.P.,27952.0
2022-04-22,CELSIA COLOMBIA S.A. E.S.P.,17793584.82
2022-04-22,CEMEX ENERGY S.A.S E.S.P.,98236.8
2022-04-22,CENTRAL HIDROELÉCTRICA CONCORDIA S.A.S. E.S.P.,127250.20000000001
2022-04-22,CENTRALES ELECTRICAS DE NARIÑO S.A. E.S.P.,463279.88999999996
2022-04-22,COMPAÑIA DE ELECTRICIDAD DE TULUA S.A. E.S.P.,260920.74
2022-04-22,COMPAÑÍA INTEGRAL ENERGETICA S.A.S E.S.P,13479.240000000002
2022-04-22,DEPI ENERGY S.A.S. E.S.P.,30758.000000000004
2022-04-22,ELECTRIFICADORA DEL HUILA S.A. E.S.P.,51584.47
2022-04-22,EMPRESA DE ENERGIA DE BOYACA S.A. E.S.P.,54101.490000000005
2022-04-22,EMPRESA DE ENERGIA DE PEREIRA S.A. E.S.P.,412182.38999999996
2022-04-22,EMPRESA DE GENERACION Y PROMOCION DE ENERGIA DE ANTIOQUIA S.A. E.S.P.,102785.09
2022-04-22,EMPRESA GENERADORA Y COMERCIALIZADORA DE ENERGIA ELECTRICA DE COLOMBIA S.A. E.S.P.,9943.13
2022-04-22,EMPRESA MUNICIPAL DE ENERGIA ELECTRICA S.A. E.S.P.,127681.0
2022-04-22,EMPRESA URRA S.A. E.S.P.,5881536.21
2022-04-22,EMPRESAS PUBLICAS DE CALARCA ESP,18144.61
2022-04-22,EMPRESAS PUBLICAS DE MEDELLIN E.S.P.,55644447.76
2022-04-22,ENEL COLOMBIA SA ESP,36778626.089999996
2022-04-22,ENERCO S.A. E.S.P.,111773.25
2022-04-22,ENERGETICA S.A. E.S.P.,19629.32
2022-04-22,ENERGIA DEL RIO PIEDRAS S.A. E.S.P,176310.0
2022-04-22,ENERGIA DEL SUROESTE S.A. E.S.P.,155936.2
2022-04-22,ENERGIA RENOVABLE DE COLOMBIA S.A. E.S.P.,37643.43
2022-04-22,ESPACIO PRODUCTIVO S.A.S. E.S.P.,119237.85
2022-04-22,FUENTES DE ENERGIAS RENOVABLES S.A.S. E.S.P.,6811.87
2022-04-22,GENERADORA ALEJANDRIA S.A.S. E.S.P.,298950.0
2022-04-22,GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,6316428.84
2022-04-22,GENERPUTUMAYO S.A.S. E.S.P.,4087.63
2022-04-22,GENERSA S.A.S. E.S.P.,147984.0
2022-04-22,HIDROELECTRICA BARRANCAS SAS ESP,89262.97
2022-04-22,HIDROELECTRICA DEL ALTO PORCE S.A.S. E.S.P.,2207988.0999999996
2022-04-22,HIDROTOLIMA S.A. E.S.P.,185578.64
2022-04-22,HZ ENERGY S.A.S. E.S.P.,150771.66
2022-04-22,ISAGEN S.A. E.S.P.,63296100.39
2022-04-22,NITRO ENERGY COLOMBIA S.A.S. E.S.P.,729530.87
2022-04-22,P.CH EL COCUYO SAS ESP,16005.7
2022-04-22,PRIME TERMOFLORES S.A.S. E.S.P.,2430.41
2022-04-22,PROELECTRICA S.A.S E.S.P.,2275760.34
2022-04-22,PROYECTOS ENERGETICOS DEL CAUCA S.A. E.S.P.,673632.0
2022-04-22,RIOPAILA ENERGÍA S.A.S. E.S.P.,93635.4
2022-04-22,RISARALDA ENERGIA S.A.S. E.S.P.,250862.0
2022-04-22,SANTA FE ENERGY ZOMAC S.A.S. E.S.P.,9870.52
2022-04-22,SPECTRUM RENOVAVEIS S.A.S. E.S.P.,23200.980000000003
2022-04-22,TERMO MECHERO MORRO S.A.S E.S.P ,920165.86
2022-04-22,TERMOBARRANQUILLA S.A. EMPRESA DE SERVICIOS PUBLICOS,9199779.34
2022-04-22,TERMONORTE S.A.S. E.S.P.,1088569.7
2022-04-22,TERMOPIEDRAS S.A. E.S.P.,9947.66
2022-04-22,TERMOYOPAL GENERACION 2 S.A.S E.S.P.,3449746.2600000002
2022-04-22,VATIA S.A. E.S.P.,320338.36
2022-04-23,4E GROUP S.A.S E.S.P.,10631.400000000001
2022-04-23,AES COLOMBIA & CIA. S.C.A. E.S.P.,550811.99
2022-04-23,ATLÁNTICA COLOMBIA S.A.S. E.S.P.,172625.06
2022-04-23,AURES BAJO S.A.S. E.S.P.,385565.69999999995
2022-04-23,BIOGAS COLOMBIA S.A.S. E.S.P ,2819.7599999999998
2022-04-23,CCG ENERGY S.A.S. E.S.P.,22803.0
2022-04-23,CELSIA COLOMBIA S.A. E.S.P.,18040300.619999997
2022-04-23,CEMEX ENERGY S.A.S E.S.P.,116956.79999999999
2022-04-23,CENTRAL HIDROELÉCTRICA CONCORDIA S.A.S. E.S.P.,128048.8
2022-04-23,CENTRALES ELECTRICAS DE NARIÑO S.A. E.S.P.,404108.86
2022-04-23,COMPAÑIA DE ELECTRICIDAD DE TULUA S.A. E.S.P.,258542.99
2022-04-23,COMPAÑÍA INTEGRAL ENERGETICA S.A.S E.S.P,15884.05
2022-04-23,DEPI ENERGY S.A.S. E.S.P.,31706.769999999997
2022-04-23,ELECTRIFICADORA DEL HUILA S.A. E.S.P.,54639.7
2022-04-23,EMPRESA DE ENERGIA DE BOYACA S.A. E.S.P.,24998.21
2022-04-23,EMPRESA DE ENERGIA DE PEREIRA S.A. E.S.P.,477004.35000000003
2022-04-23,EMPRESA DE GENERACION Y PROMOCION DE ENERGIA DE ANTIOQUIA S.A. E.S.P.,104240.04000000001
2022-04-23,EMPRESA GENERADORA Y COMERCIALIZADORA DE ENERGIA ELECTRICA DE COLOMBIA S.A. E.S.P.,10017.189999999999
2022-04-23,EMPRESA MUNICIPAL DE ENERGIA ELECTRICA S.A. E.S.P.,119744.5
2022-04-23,EMPRESA URRA S.A. E.S.P.,5859480.77
2022-04-23,EMPRESAS PUBLICAS DE CALARCA ESP,25635.59
2022-04-23,EMPRESAS PUBLICAS DE MEDELLIN E.S.P.,49574358.69
2022-04-23,ENEL COLOMBIA SA ESP,36959252.02
2022-04-23,ENERCO S.A. E.S.P.,107583.16
2022-04-23,ENERGETICA S.A. E.S.P.,18319.02
2022-04-23,ENERGIA DEL RIO PIEDRAS S.A. E.S.P,176296.8
2022-04-23,ENERGIA DEL SUROESTE S.A. E.S.P.,143285.1
2022-04-23,ENERGIA RENOVABLE DE COLOMBIA S.A. E.S.P.,40115.78999999999
2022-04-23,ESPACIO PRODUCTIVO S.A.S. E.S.P.,184135.95
2022-04-23,FUENTES DE ENERGIAS RENOVABLES S.A.S. E.S.P.,6963.15
2022-04-23,GENERADORA ALEJANDRIA S.A.S. E.S.P.,328189.0
2022-04-23,GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,6765697.79
2022-04-23,GENERPUTUMAYO S.A.S. E.S.P.,9741.539999999999
2022-04-23,GENERSA S.A.S. E.S.P.,295980.0
2022-04-23,HIDROELECTRICA BARRANCAS SAS ESP,84093.0
2022-04-23,HIDROELECTRICA DEL ALTO PORCE S.A.S. E.S.P.,2276817.86
2022-04-23,HIDROTOLIMA S.A. E.S.P.,181152.63999999998
2022-04-23,HZ ENERGY S.A.S. E.S.P.,158004.99000000002
2022-04-23,ISAGEN S.A. E.S.P.,63386929.900000006
2022-04-23,NITRO ENERGY COLOMBIA S.A.S. E.S.P.,1221996.72
2022-04-23,P.CH EL COCUYO SAS ESP,16994.22
2022-04-23,PRIME TERMOFLORES S.A.S. E.S.P.,1309562.3399999999
2022-04-23,PROELECTRICA S.A.S E.S.P.,1795537.7399999998
2022-04-23,PROYECTOS ENERGETICOS DEL CAUCA S.A. E.S.P.,693576.0
2022-04-23,RIOPAILA ENERGÍA S.A.S. E.S.P.,54763.2
2022-04-23,RISARALDA ENERGIA S.A.S. E.S.P.,313262.0
2022-04-23,SANTA FE ENERGY ZOMAC S.A.S. E.S.P.,11252.119999999999
2022-04-23,SPECTRUM RENOVAVEIS S.A.S. E.S.P.,22729.08
2022-04-23,TERMO MECHERO MORRO S.A.S E.S.P ,1044880.13
2022-04-23,TERMOBARRANQUILLA S.A. EMPRESA DE SERVICIOS PUBLICOS,5631078.12
2022-04-23,TERMONORTE S.A.S. E.S.P.,991827.2000000001
2022-04-23,TERMOPIEDRAS S.A. E.S.P.,10077.669999999998
2022-04-23,TERMOYOPAL GENERACION 2 S.A.S E.S.P.,3505874.8
2022-04-23,VATIA S.A. E.S.P.,441074.45
2022-04-24,4E GROUP S.A.S E.S.P.,10996.2
2022-04-24,AES COLOMBIA & CIA. S.C.A. E.S.P.,779094.4
2022-04-24,ATLÁNTICA COLOMBIA S.A.S. E.S.P.,151000.74
2022-04-24,AURES BAJO S.A.S. E.S.P.,406687.9
2022-04-24,BIOGAS COLOMBIA S.A.S. E.S.P ,3249.96
2022-04-24,CCG ENERGY S.A.S. E.S.P.,27370.0
2022-04-24,CELSIA COLOMBIA S.A. E.S.P.,17399818.439999998
2022-04-24,CEMEX ENERGY S.A.S E.S.P.,140617.8
2022-04-24,CENTRAL HIDROELÉCTRICA CONCORDIA S.A.S. E.S.P.,127263.4
